Bitrix ID,Название,Раздел (путь),Ссылка на сайт,Ёмкость (из названия),Напряжение (из названия),Технология (из названия),Бренд? (кандидат),MPN? (кандидат),Цена BYN (бэкап 2026-06-23),Статус цены,В наличии (бэкап),🟥 1С-код (заполнить),🟥 SKU (заполнить)
2971,"Аккумулятор Delta DT 1233 (AGM, 33Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2971/,33Ah,,AGM,Delta,DT 1233,228,ok,Y,,
2972,"Аккумулятор Delta DTM 1233 L (AGM, 33Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2972/,33Ah,,AGM,Delta,DTM 1233 L,250,ok,Y,,
2973,"Аккумулятор Delta HRL 12-33 (AGM, 33Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2973/,33Ah,,AGM,Delta,HRL 12-33,273,ok,Y,,
2975,"Аккумулятор General Security GS 33-12 (AGM, 33Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2975/,33Ah,,AGM,General Security,GS 33-12,199,ok,Y,,
2976,"Аккумулятор General Security GSL 33-12 (AGM, 33Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2976/,33Ah,,AGM,General Security,GSL 33-12,219,ok,Y,,
2977,"Аккумулятор Leoch DJW 12-33 (AGM, 33Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2977/,33Ah,,AGM,Leoch,DJW 12-33,185,ok,Y,,
2978,"Аккумулятор Marathon L12V32 (AGM, 32Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2978/,32Ah,,AGM,Marathon,L12V32,401.5,ok,Y,,
2979,"Аккумулятор Marathon L12V32 V0 (AGM, 32Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2979/,32Ah,,AGM,Marathon,L12V32 V0,418,ok,Y,,
2980,"Аккумулятор MNB MM 33-12 (AGM, 33Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2980/,33Ah,,AGM,MNB,MM 33-12,192,ok,Y,,
2981,"Аккумулятор MNB MNG 33-12 для ИБП (GEL, 33Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/2981/,33Ah,,GEL,MNB,MNG 33-12,220,ok,Y,,
2982,"Аккумулятор Восток PRO СК-1233 (AGM, 33Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2982/,33Ah,,AGM,Восток,PRO СК-1233,182,ok,Y,,
2983,"Аккумулятор CSB GP12340 (AGM, 34Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2983/,34Ah,,AGM,CSB,GP12340,258,ok,Y,,
2985,"Аккумулятор Marathon M12V35FT (AGM, 35Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2985/,35Ah,,AGM,Marathon,M12V35FT,597,ok,Y,,
2986,"Аккумулятор Marathon M12V35FT V0 (AGM, 35Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2986/,35Ah,,AGM,Marathon,M12V35FT V0,514,ok,Y,,
2987,"Аккумулятор Marathon M12V40 (AGM, 37Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2987/,37Ah,,AGM,Marathon,M12V40,397,ok,Y,,
2988,"Аккумулятор Marathon M12V40 F V0 (AGM, 37Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2988/,37Ah,,AGM,Marathon,M12V40 F V0,,zero_or_invalid,Y,,
2989,"Аккумулятор Leoch DJM 1238 (AGM, 38Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2989/,38Ah,,AGM,Leoch,DJM 1238,214,ok,Y,,
2990,"Аккумулятор CSB HRL12150W (AGM, 38Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2990/,38Ah,,AGM,CSB,HRL12150W,650,ok,Y,,
2991,"Аккумулятор MNB MM 38-12 (AGM, 38Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2991/,38Ah,,AGM,MNB,MM 38-12,238.5,ok,Y,,
2993,"Аккумулятор Yuasa NP 38–12I (AGM, 38Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2993/,38Ah,,AGM,Yuasa,NP 38–12I,359.5,ok,Y,,
2994,"Аккумулятор Yuasa NPL 38–12l (AGM, 38Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2994/,38Ah,,AGM,Yuasa,NPL 38–12l,409,ok,Y,,
2995,"Аккумулятор Delta CT 1204 (AGM, 4Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2995/,4Ah,,AGM,Delta,CT 1204,55,ok,Y,,
2996,"Аккумулятор WBR GP 640 (AGM, 4Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2996/,4Ah,,AGM,WBR,GP 640,31,ok,Y,,
2997,"Аккумулятор Yuasa NP 4-6 (AGM, 4Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2997/,4Ah,,AGM,Yuasa,NP 4-6,34.5,ok,Y,,
2998,"Аккумулятор Yuasa NP 4-12 (AGM, 4Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2998/,4Ah,,AGM,Yuasa,NP 4-12,67.5,ok,Y,,
2999,"Аккумулятор Alarm Force FB 4.5-12 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/2999/,4.5Ah,,AGM,Alarm Force,FB 4.5-12,36.5,ok,Y,,
3000,"Аккумулятор CSB GP1245 F2 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3000/,4.5Ah,,AGM,CSB,GP1245 F2,59,ok,Y,,
3002,"Аккумулятор CSB GP645 F2 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3002/,4.5Ah,,AGM,CSB,GP645 F2,40,ok,Y,,
3003,"Аккумулятор Delta DT 12045 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3003/,4.5Ah,,AGM,Delta,DT 12045,30,ok,Y,,
3004,"Аккумулятор Delta DT 4045 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3004/,4.5Ah,,AGM,Delta,DT 4045,18,ok,Y,,
3005,"Аккумулятор Delta DT 6045 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3005/,4.5Ah,,AGM,Delta,DT 6045,17,ok,Y,,
3006,"Аккумулятор Delta DTM 12045 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3006/,4.5Ah,,AGM,Delta,DTM 12045,37,ok,Y,,
3007,"Аккумулятор Delta DTM 6045 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3007/,4.5Ah,,AGM,Delta,DTM 6045,22,ok,Y,,
3008,"Аккумулятор Delta HR 12-4.5 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3008/,4.5Ah,,AGM,Delta,HR 12-4.5,49,ok,Y,,
3009,"Аккумулятор Delta HR 6-4.5 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3009/,4.5Ah,,AGM,Delta,HR 6-4.5,22,ok,Y,,
3010,"Аккумулятор Fiamm FG10451 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3010/,4.5Ah,,AGM,Fiamm,FG10451,22,ok,Y,,
3011,"Аккумулятор Fiamm FG20451 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3011/,4.5Ah,,AGM,Fiamm,FG20451,41.5,ok,Y,,
3012,"Аккумулятор General Security GS 4.5-12 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3012/,4.5Ah,,AGM,General Security,GS 4.5-12,19,ok,Y,,
3013,"Аккумулятор General Security GS 4.5-6 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3013/,4.5Ah,,AGM,General Security,GS 4.5-6,25,ok,Y,,
3014,"Аккумулятор General Security GSL 4.5-12 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3014/,4.5Ah,,AGM,General Security,GSL 4.5-12,31,ok,Y,,
3015,"Аккумулятор General Security GSL 4.5-6 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3015/,4.5Ah,,AGM,General Security,GSL 4.5-6,18,ok,Y,,
3016,"Аккумулятор Leoch DJW 12-4.5 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3016/,4.5Ah,,AGM,Leoch,DJW 12-4.5,25,ok,Y,,
3017,"Аккумулятор Leoch DJW 6-4.5 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3017/,4.5Ah,,AGM,Leoch,DJW 6-4.5,14,ok,Y,,
3018,"Аккумулятор MNB MS 4.5-12 F1 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3018/,4.5Ah,,AGM,MNB,MS 4.5-12 F1,35,ok,Y,,
3019,"Аккумулятор MNB MS 4.5-6 F1 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3019/,4.5Ah,,AGM,MNB,MS 4.5-6 F1,15,ok,Y,,
3020,"Аккумулятор Optimus OP 12045 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3020/,4.5Ah,,AGM,Optimus,OP 12045,17,ok,Y,,
3021,"Аккумулятор Panasonic LC-R124R5PD (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3021/,4.5Ah,,AGM,Panasonic,LC-R124R5PD,65,ok,Y,,
3022,"Аккумулятор Security Force SF 12045 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3022/,4.5Ah,,AGM,Security Force,SF 12045,20,ok,Y,,
3023,"Аккумулятор Security Force SF 6045 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3023/,4.5Ah,,AGM,Security Force,SF 6045,10,ok,Y,,
3024,"Аккумулятор WBR GP 1245 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3024/,4.5Ah,,AGM,WBR,GP 1245,24,ok,Y,,
3025,"Аккумулятор WBR GP 645 (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3025/,4.5Ah,,AGM,WBR,GP 645,13,ok,Y,,
3026,"Аккумулятор Alarm Force FB 40-12 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3026/,40Ah,,AGM,Alarm Force,FB 40-12,202.65,ok,Y,,
3027,"Аккумулятор CSB GP12400 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3027/,40Ah,,AGM,CSB,GP12400,236,ok,Y,,
3028,"Аккумулятор CSB GPL12400 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3028/,40Ah,,AGM,CSB,GPL12400,624,ok,Y,,
3029,"Аккумулятор Delta DT 1240 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3029/,40Ah,,AGM,Delta,DT 1240,262,ok,Y,,
3030,"Аккумулятор Delta DTM 1240 L (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3030/,40Ah,,AGM,Delta,DTM 1240 L,269,ok,Y,,
3031,"Аккумулятор Fiamm 12FIT40 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3031/,40Ah,,AGM,Fiamm,12FIT40,381.5,ok,Y,,
3032,"Аккумулятор Fiamm 12FLB150 P (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3032/,40Ah,,AGM,Fiamm,12FLB150 P,331,ok,Y,,
3033,"Аккумулятор General Security GS 40-12 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3033/,40Ah,,AGM,General Security,GS 40-12,254,ok,Y,,
3034,"Аккумулятор General Security GSL 40-12 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3034/,40Ah,,AGM,General Security,GSL 40-12,65.5,ok,Y,,
3035,"Аккумулятор MNB MNG 40-12 для ИБП (GEL, 40Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/3035/,40Ah,,GEL,MNB,MNG 40-12,283,ok,Y,,
3036,"Аккумулятор Optimus OP 1240 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3036/,40Ah,,AGM,Optimus,OP 1240,,zero_or_invalid,Y,,
3037,"Аккумулятор Security Force SF 1240 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3037/,40Ah,,AGM,Security Force,SF 1240,171.5,ok,Y,,
3038,"Аккумулятор Sonnenschein A512/40 A для ИБП (GEL, 40Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/3038/,40Ah,,GEL,Sonnenschein,A512/40 A,465,ok,Y,,
3039,"Аккумулятор Sonnenschein A512/40 G6 для ИБП (GEL, 40Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/3039/,40Ah,,GEL,Sonnenschein,A512/40 G6,476,ok,Y,,
3040,"Аккумулятор Sprinter S12V170 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3040/,40Ah,,AGM,Sprinter,S12V170,467,ok,Y,,
3041,"Аккумулятор WBR GP 12400 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3041/,40Ah,,AGM,WBR,GP 12400,203.5,ok,Y,,
3042,"Аккумулятор Yuasa SWL1100 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3042/,40Ah,,AGM,Yuasa,SWL1100,248,ok,Y,,
3043,"Аккумулятор Восток PRO СК-1240 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3043/,40Ah,,AGM,Восток,PRO СК-1240,240.5,ok,Y,,
3044,"Аккумулятор Sonnenschein Dryfit Solar S 12/41 A для ИБП (GEL, 41Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/3044/,41Ah,,GEL,Sonnenschein,Dryfit Solar S 12/41 A,689,ok,Y,,
3045,"Аккумулятор Sprinter P12V875 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3045/,40Ah,,AGM,Sprinter,P12V875,497,ok,Y,,
3047,"Аккумулятор Fiamm 12FGL42 (AGM, 42Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3047/,42Ah,,AGM,Fiamm,12FGL42,313,ok,Y,,
3048,"Аккумулятор Fiamm FG24204 (AGM, 42Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3048/,42Ah,,AGM,Fiamm,FG24204,278.5,ok,Y,,
3050,"Аккумулятор Panasonic LC-P1242AP (AGM, 42Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3050/,42Ah,,AGM,Panasonic,LC-P1242AP,355.5,ok,Y,,
3051,"Аккумулятор Panasonic LC-QA1242AP (AGM, 42Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3051/,42Ah,,AGM,Panasonic,LC-QA1242AP,515,ok,Y,,
3052,"Аккумулятор Sonnenschein A706/42 для ИБП (GEL, 42Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/3052/,42Ah,,GEL,Sonnenschein,A706/42,565,ok,Y,,
3053,"Аккумулятор Delta HRL 12-211W (AGM, 45Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3053/,45Ah,,AGM,Delta,HRL 12-211W,310,ok,Y,,
3054,"Аккумулятор Delta HRL 12-45 (AGM, 45Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3054/,45Ah,,AGM,Delta,HRL 12-45,237,ok,Y,,
3055,"Аккумулятор Leoch DJM 1245 (AGM, 45Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3055/,45Ah,,AGM,Leoch,DJM 1245,229.5,ok,Y,,
3056,"Аккумулятор MNB MM 45-12 (AGM, 45Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3056/,45Ah,,AGM,MNB,MM 45-12,266,ok,Y,,
3057,"Аккумулятор Marathon M12V50FT (AGM, 47Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3057/,47Ah,,AGM,Marathon,M12V50FT,678,ok,Y,,
3058,"Аккумулятор Marathon M12V50FT V0 (AGM, 50Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3058/,50Ah,,AGM,Marathon,M12V50FT V0,618,ok,Y,,
3059,"Аккумулятор Delta CT 1205 (AGM, 5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3059/,5Ah,,AGM,Delta,CT 1205,60,ok,Y,,
3060,"Аккумулятор Delta DTM 1205 (AGM, 5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3060/,5Ah,,AGM,Delta,DTM 1205,43,ok,Y,,
3061,"Аккумулятор Delta HR 12-21W (AGM, 5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3061/,5Ah,,AGM,Delta,HR 12-21W,55,ok,Y,,
3062,"Аккумулятор Delta HR 12-5 (AGM, 5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3062/,5Ah,,AGM,Delta,HR 12-5,45,ok,Y,,
3063,"Аккумулятор Fiamm 12FGH23 (AGM, 5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3063/,5Ah,,AGM,Fiamm,12FGH23,46,ok,Y,,
3065,"Аккумулятор Fiamm 12FGHL22 (AGM, 5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3065/,5Ah,,AGM,Fiamm,12FGHL22,49,ok,Y,,
3067,"Аккумулятор General Security GS 5-12 F2 (AGM, 5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3067/,5Ah,,AGM,General Security,GS 5-12 F2,22,ok,Y,,
3068,"Аккумулятор General Security GSL 5-12 F2 (AGM, 5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3068/,5Ah,,AGM,General Security,GSL 5-12 F2,24,ok,Y,,
3069,"Аккумулятор MNB HR 1221W F2 (AGM, 5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3069/,5Ah,,AGM,MNB,HR 1221W F2,43,ok,Y,,
3070,"Аккумулятор WBR HR 1221W F2 (AGM, 50Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3070/,50Ah,,AGM,WBR,HR 1221W F2,34,ok,Y,,
3071,"Аккумулятор Yuasa NPH 5-12 (AGM, 5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3071/,5Ah,,AGM,Yuasa,NPH 5-12,99.5,ok,Y,,
3072,"Аккумулятор Восток PRO СК-1205 (AGM, 5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3072/,5Ah,,AGM,Восток,PRO СК-1205,31,ok,Y,,
3073,"Аккумулятор WBR HR 1224W (AGM, 6Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3073/,6Ah,,AGM,WBR,HR 1224W,65,ok,Y,,
3074,"Аккумулятор Leoch DJW 12-5.4 F1 (AGM, 5.4Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3074/,5.4Ah,,AGM,Leoch,DJW 12-5.4 F1,32,ok,Y,,
3077,"Аккумулятор Delta HR 12-5.8 (AGM, 5.8Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3077/,5.8Ah,,AGM,Delta,HR 12-5.8,55,ok,Y,,
3078,"Аккумулятор Delta FTS 12-50 (AGM, 50Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3078/,50Ah,,AGM,Delta,FTS 12-50,279,ok,Y,,
3079,"Аккумулятор Fiamm 12SLA50L (AGM, 50Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3079/,50Ah,,AGM,Fiamm,12SLA50L,745,ok,Y,,
3080,"Аккумулятор Leoch DJM 1250 (AGM, 50Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3080/,50Ah,,AGM,Leoch,DJM 1250,249.5,ok,Y,,
3081,"Аккумулятор Sonnenschein A412/50 A для ИБП (GEL, 50Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/3081/,50Ah,,GEL,Sonnenschein,A412/50 A,624.95,ok,Y,,
3082,"Аккумулятор Sonnenschein A412/50 F10 для ИБП (GEL, 50Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/3082/,50Ah,,GEL,Sonnenschein,A412/50 F10,683.38,ok,Y,,
3084,"Аккумулятор Sonnenschein A412/50 G6 для ИБП (GEL, 50Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/3084/,50Ah,,GEL,Sonnenschein,A412/50 G6,645.27,ok,Y,,
3085,"Аккумулятор Восток PRO TC-1250 (AGM, 50Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3085/,50Ah,,AGM,Восток,PRO TC-1250,361,ok,Y,,
3086,"Аккумулятор CSB GPL12520 (AGM, 52Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3086/,52Ah,,AGM,CSB,GPL12520,765,ok,Y,,
3087,"Аккумулятор CSB HRL12200W FR (AGM, 52Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3087/,52Ah,,AGM,CSB,HRL12200W FR,678,ok,Y,,
3088,"Аккумулятор Marathon XL12V50 (AGM, 50Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3088/,50Ah,,AGM,Marathon,XL12V50,,zero_or_invalid,Y,,
3089,"Аккумулятор Marathon XL12V50 V0 (AGM, 55Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3089/,55Ah,,AGM,Marathon,XL12V50 V0,,zero_or_invalid,Y,,
3090,"Аккумулятор Delta DTM 1255 L (AGM, 55Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3090/,55Ah,,AGM,Delta,DTM 1255 L,329,ok,Y,,
3091,"Аккумулятор Delta HRL 12-260W (AGM, 55Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3091/,55Ah,,AGM,Delta,HRL 12-260W,350,ok,Y,,
3092,"Аккумулятор Delta HRL 12-55 (AGM, 55Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3092/,55Ah,,AGM,Delta,HRL 12-55,248,ok,Y,,
3093,"Аккумулятор Fiamm 12FGL55 (AGM, 55Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/3093/,55Ah,,AGM,Fiamm,12FGL55,699,ok,Y,,
